Country,Region,Gender,ages from,ages to,Year,Yearly_TotalUnemploymentRate_R,Yearly_TotalUnemploymentRate_N,Quarter,Regional_UR,National_UR
Italy,Nord-est,males,15,64,2016,5.891265,11.176404,4.0,6.045296,11.531623
Italy,Nord-ovest,males,15,64,2016,7.438656,11.176404,4.0,7.974577,11.531623
Italy,Centro (I),males,15,64,2017,9.395049,10.619349,4.0,9.241662,10.62643
Italy,Mezzogiorno,males,15,64,2017,18.394234,10.619349,4.0,18.49229,10.62643
Italy,Nord,males,15,64,2017,5.992017,10.619349,4.0,6.061634,10.62643
Italy,Nord-est,males,15,64,2017,5.273335,10.619349,4.0,5.585959,10.62643
Italy,Nord-ovest,males,15,64,2017,6.515798,10.619349,4.0,6.408587,10.62643
Italy,Centro (I),males,15,64,2018,8.79429,9.938983,4.0,9.031254,10.121854
Italy,Mezzogiorno,males,15,64,2018,17.123268,9.938983,4.0,17.488342,10.121854
Italy,Nord,males,15,64,2018,5.731324,9.938983,4.0,5.793699,10.121854
Italy,Nord-est,males,15,64,2018,5.06109,9.938983,4.0,5.401397,10.121854
Italy,Nord-ovest,males,15,64,2018,6.220265,9.938983,4.0,6.078767,10.121854
Italy,Centro (I),males,15,64,2019,8.038709,9.274854,4.0,7.474193,8.890721
Italy,Mezzogiorno,males,15,64,2019,16.594697,9.274854,4.0,15.877353,8.890721
Italy,Nord,males,15,64,2019,5.061227,9.274854,4.0,4.95654,8.890721
Italy,Nord-est,males,15,64,2019,4.474674,9.274854,4.0,4.78473,8.890721
Italy,Nord-ovest,males,15,64,2019,5.492993,9.274854,4.0,5.082822,8.890721
Italy,Centro (I),males,15,64,2020,7.688994,8.76976,4.0,8.41701,9.322413
Italy,Mezzogiorno,males,15,64,2020,15.147165,8.76976,4.0,15.746974,9.322413
Italy,Nord,males,15,64,2020,5.163607,8.76976,4.0,5.577062,9.322413
Italy,Nord-est,males,15,64,2020,4.76503,8.76976,4.0,5.326535,9.322413
Italy,Nord-ovest,males,15,64,2020,5.462198,8.76976,4.0,5.763854,9.322413
Italy,Centro (I),males,15,64,2021,7.918907,8.87436,4.0,7.71739,8.678929
Italy,Mezzogiorno,males,15,64,2021,15.275298,8.87436,4.0,14.905123,8.678929
Italy,Nord,males,15,64,2021,5.163056,8.87436,4.0,5.14981,8.678929
Italy,Nord-est,males,15,64,2021,4.30691,8.87436,4.0,4.750976,8.678929
Italy,Nord-ovest,males,15,64,2021,5.794237,8.87436,4.0,5.445262,8.678929
Italy,Centro (I),males,15,64,2022,6.059037,7.278443,4.0,6.147435,7.223171
Italy,Mezzogiorno,males,15,64,2022,12.965677,7.278443,4.0,13.265596,7.223171
Italy,Nord,males,15,64,2022,4.194443,7.278443,4.0,3.840054,7.223171
Italy,Nord-est,males,15,64,2022,3.671627,7.278443,4.0,3.386715,7.223171
Italy,Nord-ovest,males,15,64,2022,4.578797,7.278443,4.0,4.173043,7.223171
Italy,Centro (I),males,15,74,2004,4.937337,6.398999,4.0,5.101408,6.642762
Italy,Mezzogiorno,males,15,74,2004,11.934291,6.398999,4.0,12.183496,6.642762
Italy,Nord,males,15,74,2004,3.088045,6.398999,4.0,3.357254,6.642762
Italy,Nord-est,males,15,74,2004,2.567214,6.398999,4.0,2.947558,6.642762
Italy,Nord-ovest,males,15,74,2004,3.466392,6.398999,4.0,3.654429,6.642762
Italy,Centro (I),males,15,74,2005,5.073577,6.256547,4.0,4.765173,6.355932
Italy,Mezzogiorno,males,15,74,2005,11.492353,6.256547,4.0,11.4223,6.355932
Italy,Nord,males,15,74,2005,3.08926,6.256547,4.0,3.499232,6.355932
Italy,Nord-est,males,15,74,2005,2.844303,6.256547,4.0,3.241484,6.355932
Italy,Nord-ovest,males,15,74,2005,3.267964,6.256547,4.0,3.687507,6.355932
Italy,Centro (I),males,15,74,2006,4.53688,5.504745,4.0,4.726,5.666573
Italy,Mezzogiorno,males,15,74,2006,10.012388,5.504745,4.0,10.167387,5.666573
Italy,Nord,males,15,74,2006,2.81299,5.504745,4.0,2.978544,5.666573
Italy,Nord-est,males,15,74,2006,2.461837,5.504745,4.0,2.697382,5.666573
Italy,Nord-ovest,males,15,74,2006,3.071453,5.504745,4.0,3.184313,5.666573
Italy,Centro (I),males,15,74,2007,3.9836,4.944141,4.0,4.493349,5.292742
Italy,Mezzogiorno,males,15,74,2007,8.977053,4.944141,4.0,9.492682,5.292742
Italy,Nord,males,15,74,2007,2.615238,4.944141,4.0,2.794999,5.292742
Italy,Nord-est,males,15,74,2007,2.100958,4.944141,4.0,2.337163,5.292742
Italy,Nord-ovest,males,15,74,2007,2.994986,4.944141,4.0,3.13467,5.292742
Italy,Centro (I),males,15,74,2008,4.659659,5.567746,4.0,4.924203,6.091906
Italy,Mezzogiorno,males,15,74,2008,10.08417,5.567746,4.0,10.860136,6.091906
Italy,Nord,males,15,74,2008,2.925183,5.567746,4.0,3.417254,6.091906
Italy,Nord-est,males,15,74,2008,2.349788,5.567746,4.0,2.669901,6.091906
Italy,Nord-ovest,males,15,74,2008,3.348822,5.567746,4.0,3.966098,6.091906
Italy,Centro (I),males,15,74,2009,5.808492,6.885136,4.0,6.4153,7.611935
Italy,Mezzogiorno,males,15,74,2009,11.085567,6.885136,4.0,12.13867,7.611935
Italy,Nord,males,15,74,2009,4.58995,6.885136,4.0,5.182789,7.611935
Italy,Nord-est,males,15,74,2009,3.874149,6.885136,4.0,4.075614,7.611935
Italy,Nord-ovest,males,15,74,2009,5.110769,6.885136,4.0,5.979358,7.611935
Italy,Centro (I),males,15,74,2010,6.697425,7.707678,4.0,7.02158,7.925796
Italy,Mezzogiorno,males,15,74,2010,12.213777,7.707678,4.0,12.868652,7.925796
Italy,Nord,males,15,74,2010,5.204112,7.707678,4.0,5.096785,7.925796
Italy,Nord-est,males,15,74,2010,4.564054,7.707678,4.0,5.010859,7.925796
Italy,Nord-ovest,males,15,74,2010,5.676263,7.707678,4.0,5.159622,7.925796
Italy,Centro (I),males,15,74,2011,6.801149,7.724385,4.0,8.451883,8.907857
Italy,Mezzogiorno,males,15,74,2011,12.385615,7.724385,4.0,13.634577,8.907857
Italy,Nord,males,15,74,2011,5.072213,7.724385,4.0,6.033714,8.907857
Italy,Nord-est,males,15,74,2011,4.172146,7.724385,4.0,5.321852,8.907857
Italy,Nord-ovest,males,15,74,2011,5.733007,7.724385,4.0,6.554181,8.907857
Italy,Centro (I),males,15,74,2012,8.534936,10.080161,4.0,10.261798,10.975253
Italy,Mezzogiorno,males,15,74,2012,16.202293,10.080161,4.0,17.184175,10.975253
Italy,Nord,males,15,74,2012,6.672591,10.080161,4.0,7.16645,10.975253
Italy,Nord-est,males,15,74,2012,5.901264,10.080161,4.0,6.307251,10.975253
Italy,Nord-ovest,males,15,74,2012,7.243204,10.080161,4.0,7.80612,10.975253
Italy,Centro (I),males,15,74,2013,9.889606,11.749209,4.0,10.469117,12.089882
Italy,Mezzogiorno,males,15,74,2013,19.05974,11.749209,4.0,19.438026,12.089882
Italy,Nord,males,15,74,2013,7.753344,11.749209,4.0,7.978842,12.089882
Italy,Nord-est,males,15,74,2013,6.652214,11.749209,4.0,6.730747,12.089882
Italy,Nord-ovest,males,15,74,2013,8.560624,11.749209,4.0,8.899057,12.089882
Italy,Centro (I),males,15,74,2014,10.623271,12.087685,4.0,11.35714,12.365091
Italy,Mezzogiorno,males,15,74,2014,19.446754,12.087685,4.0,19.770611,12.365091
Italy,Nord,males,15,74,2014,7.937234,12.087685,4.0,7.962939,12.365091
Italy,Nord-est,males,15,74,2014,6.592577,12.087685,4.0,6.541332,12.365091
Italy,Nord-ovest,males,15,74,2014,8.922106,12.087685,4.0,9.005297,12.365091
Italy,Centro (I),males,15,74,2015,10.270757,11.459869,4.0,10.416049,11.409113
Italy,Mezzogiorno,males,15,74,2015,18.494473,11.459869,4.0,18.124652,11.409113
Italy,Nord,males,15,74,2015,7.379421,11.459869,4.0,7.426982,11.409113
Italy,Nord-est,males,15,74,2015,6.206162,11.459869,4.0,6.274192,11.409113
Italy,Nord-ovest,males,15,74,2015,8.231007,11.459869,4.0,8.259671,11.409113
Italy,Centro (I),males,15,74,2016,9.831783,10.971428,4.0,9.875172,11.328153
Italy,Mezzogiorno,males,15,74,2016,18.258187,10.971428,4.0,18.78849,11.328153
Italy,Nord,males,15,74,2016,6.661876,10.971428,4.0,7.043474,11.328153
Italy,Nord-est,males,15,74,2016,5.778941,10.971428,4.0,5.939054,11.328153
Italy,Nord-ovest,males,15,74,2016,7.304607,10.971428,4.0,7.847715,11.328153
Italy,Centro (I),males,15,74,2017,9.197721,10.399953,4.0,9.0559,10.41116
Italy,Mezzogiorno,males,15,74,2017,18.025392,10.399953,4.0,18.105254,10.41116
Italy,Nord,males,15,74,2017,5.870055,10.399953,4.0,5.945126,10.41116
Italy,Nord-est,males,15,74,2017,5.157732,10.399953,4.0,5.465031,10.41116
Italy,Nord-ovest,males,15,74,2017,6.390912,10.399953,4.0,6.296712,10.41116
Italy,Centro (I),males,15,74,2018,8.580636,9.733529,4.0,8.810072,9.913533
Italy,Mezzogiorno,males,15,74,2018,16.820458,9.733529,4.0,17.193792,9.913533
Italy,Nord,males,15,74,2018,5.615655,9.733529,4.0,5.665161,9.913533
Italy,Nord-est,males,15,74,2018,4.945791,9.733529,4.0,5.26082,9.913533
Italy,Nord-ovest,males,15,74,2018,6.10526,9.733529,4.0,5.959117,9.913533
Italy,Centro (I),males,15,74,2019,7.894031,9.095009,4.0,7.267488,8.734077
Italy,Mezzogiorno,males,15,74,2019,16.263888,9.095009,4.0,15.617736,8.734077
Italy,Nord,males,15,74,2019,4.98066,9.095009,4.0,4.903668,8.734077
Italy,Nord-est,males,15,74,2019,4.400158,9.095009,4.0,4.715732,8.734077
Italy,Nord-ovest,males,15,74,2019,5.408479,9.095009,4.0,5.041923,8.734077
Italy,Centro (I),males,15,74,2020,7.491265,8.58323,4.0,8.241961,9.135371
Italy,Mezzogiorno,males,15,74,2020,14.857333,8.58323,4.0,15.452349,9.135371
Italy,Nord,males,15,74,2020,5.06127,8.58323,4.0,5.466458,9.135371
Italy,Nord-est,males,15,74,2020,4.684604,8.58323,4.0,5.223748,9.135371
Italy,Nord-ovest,males,15,74,2020,5.343569,8.58323,4.0,5.647164,9.135371
Italy,Centro (I),males,15,74,2021,7.727303,8.702505,4.0,7.547345,8.526703
Italy,Mezzogiorno,males,15,74,2021,15.002137,8.702505,4.0,14.666684,8.526703
Italy,Nord,males,15,74,2021,5.079086,8.702505,4.0,5.074446,8.526703
Italy,Nord-est,males,15,74,2021,4.249929,8.702505,4.0,4.667782,8.526703
Italy,Nord-ovest,males,15,74,2021,5.691584,8.702505,4.0,5.375587,8.526703
Italy,Centro (I),males,15,74,2022,5.956193,7.139656,4.0,6.101097,7.109611
Italy,Mezzogiorno,males,15,74,2022,12.708938,7.139656,4.0,13.014935,7.109611
Italy,Nord,males,15,74,2022,4.121116,7.139656,4.0,3.788603,7.109611
Italy,Nord-est,males,15,74,2022,3.606256,7.139656,4.0,3.329709,7.109611
Italy,Nord-ovest,males,15,74,2022,4.501557,7.139656,4.0,4.12715,7.109611
Italy,Centro (I),females,20,64,2004,8.331504,10.015946,4.0,8.206604,10.032679
Italy,Mezzogiorno,females,20,64,2004,19.507405,10.015946,4.0,19.278717,10.032679
Italy,Nord,females,20,64,2004,5.663791,10.015946,4.0,5.860089,10.032679
Italy,Nord-est,females,20,64,2004,5.455497,10.015946,4.0,5.764946,10.032679
Italy,Nord-ovest,females,20,64,2004,5.814945,10.015946,4.0,5.928421,10.032679
Italy,Centro (I),females,20,64,2005,8.088084,9.639725,4.0,9.15199,10.300285
Italy,Mezzogiorno,females,20,64,2005,18.85585,9.639725,4.0,18.933705,10.300285
Italy,Nord,females,20,64,2005,5.566166,9.639725,4.0,6.338736,10.300285
Italy,Nord-est,females,20,64,2005,5.312278,9.639725,4.0,6.508089,10.300285
Italy,Nord-ovest,females,20,64,2005,5.751907,9.639725,4.0,6.216757,10.300285
Italy,Centro (I),females,20,64,2006,7.983148,8.469702,4.0,8.38054,8.503972
Italy,Mezzogiorno,females,20,64,2006,15.909177,8.469702,4.0,15.295104,8.503972
Italy,Nord,females,20,64,2006,4.93829,8.469702,4.0,5.160435,8.503972
Italy,Nord-est,females,20,64,2006,5.022217,8.469702,4.0,4.826117,8.503972
Italy,Nord-ovest,females,20,64,2006,4.877085,8.469702,4.0,5.401164,8.503972
Italy,Centro (I),females,20,64,2007,6.933472,7.570377,4.0,7.726008,8.204525
Italy,Mezzogiorno,females,20,64,2007,14.414007,7.570377,4.0,15.187522,8.204525
Italy,Nord,females,20,64,2007,4.474313,7.570377,4.0,4.92847,8.204525
Italy,Nord-est,females,20,64,2007,4.338765,7.570377,4.0,4.38946,8.204525
Italy,Nord-ovest,females,20,64,2007,4.573394,7.570377,4.0,5.323988,8.204525
Italy,Centro (I),females,20,64,2008,7.777848,8.159619,4.0,7.999771,8.151756
Italy,Mezzogiorno,females,20,64,2008,15.226305,8.159619,4.0,14.456596,8.151756
Italy,Nord,females,20,64,2008,4.870898,8.159619,4.0,5.159207,8.151756
Italy,Nord-est,females,20,64,2008,4.551624,8.159619,4.0,4.219887,8.151756
Italy,Nord-ovest,females,20,64,2008,5.106078,8.159619,4.0,5.848821,8.151756
Italy,Centro (I),females,20,64,2009,8.982509,8.992109,4.0,10.358864,9.826348
Italy,Mezzogiorno,females,20,64,2009,14.894113,8.992109,4.0,15.054225,9.826348
Italy,Nord,females,20,64,2009,6.181607,8.992109,4.0,7.11361,9.826348
Italy,Nord-est,females,20,64,2009,5.592203,8.992109,4.0,6.515216,9.826348
Italy,Nord-ovest,females,20,64,2009,6.613957,8.992109,4.0,7.548899,9.826348
Italy,Centro (I),females,20,64,2010,8.701262,9.379784,4.0,8.983308,9.535619
Italy,Mezzogiorno,females,20,64,2010,15.418388,9.379784,4.0,14.574934,9.535619
Italy,Nord,females,20,64,2010,6.788173,9.379784,4.0,7.330729,9.535619
Italy,Nord-est,females,20,64,2010,6.633464,9.379784,4.0,6.866559,9.535619
Italy,Nord-ovest,females,20,64,2010,6.901921,9.379784,4.0,7.672729,9.535619
Italy,Centro (I),females,20,64,2011,8.649911,9.333246,4.0,10.117535,10.527286
Italy,Mezzogiorno,females,20,64,2011,15.732326,9.333246,4.0,16.837597,10.527286
Italy,Nord,females,20,64,2011,6.559289,9.333246,4.0,7.61688,10.527286
Italy,Nord-est,females,20,64,2011,5.954623,9.333246,4.0,6.916058,10.527286
Italy,Nord-ovest,females,20,64,2011,7.008079,9.333246,4.0,8.131161,10.527286
Italy,Centro (I),females,20,64,2012,10.885191,11.648789,4.0,11.756522,12.600613
Italy,Mezzogiorno,females,20,64,2012,18.958048,11.648789,4.0,20.50839,12.600613
Italy,Nord,females,20,64,2012,8.342632,11.648789,4.0,8.954488,12.600613
Italy,Nord-est,females,20,64,2012,7.483519,11.648789,4.0,8.358511,12.600613
Italy,Nord-ovest,females,20,64,2012,8.974484,11.648789,4.0,9.396805,12.600613
Italy,Centro (I),females,20,64,2013,11.990911,12.891153,4.0,11.860855,13.421971
Italy,Mezzogiorno,females,20,64,2013,21.099495,12.891153,4.0,22.131929,13.421971
Italy,Nord,females,20,64,2013,9.254078,12.891153,4.0,9.807023,13.421971
Italy,Nord-est,females,20,64,2013,9.154411,12.891153,4.0,9.861977,13.421971
Italy,Nord-ovest,females,20,64,2013,9.326297,12.891153,4.0,9.76685,13.421971
Italy,Centro (I),females,20,64,2014,12.470553,13.584131,4.0,13.349184,14.41426
Italy,Mezzogiorno,females,20,64,2014,22.971075,13.584131,4.0,23.722103,14.41426
Italy,Nord,females,20,64,2014,9.444086,13.584131,4.0,10.269739,14.41426
Italy,Nord-est,females,20,64,2014,9.077945,13.584131,4.0,10.033824,14.41426
Italy,Nord-ovest,females,20,64,2014,9.708913,13.584131,4.0,10.438414,14.41426
Italy,Centro (I),females,20,64,2015,11.207041,12.495046,4.0,10.867166,12.582073
Italy,Mezzogiorno,females,20,64,2015,20.969107,12.495046,4.0,21.429288,12.582073
Italy,Nord,females,20,64,2015,8.903096,12.495046,4.0,9.046788,12.582073
Italy,Nord-est,females,20,64,2015,8.598135,12.495046,4.0,8.519954,12.582073
Italy,Nord-ovest,females,20,64,2015,9.124096,12.495046,4.0,9.423798,12.582073
Italy,Centro (I),females,20,64,2016,11.19954,12.581216,4.0,11.969522,13.134857
Italy,Mezzogiorno,females,20,64,2016,21.794407,12.581216,4.0,22.758629,13.134857
Italy,Nord,females,20,64,2016,8.578807,12.581216,4.0,8.820002,13.134857
Italy,Nord-est,females,20,64,2016,7.875529,12.581216,4.0,7.42736,13.134857
Italy,Nord-ovest,females,20,64,2016,9.092806,12.581216,4.0,9.827654,13.134857
Italy,Centro (I),females,20,64,2017,10.865624,12.199891,4.0,11.036781,12.099636
Italy,Mezzogiorno,females,20,64,2017,21.525515,12.199891,4.0,21.071757,12.099636
Italy,Nord,females,20,64,2017,8.134123,12.199891,4.0,8.056953,12.099636
Italy,Nord-est,females,20,64,2017,7.482971,12.199891,4.0,7.811037,12.099636
Italy,Nord-ovest,females,20,64,2017,8.611715,12.199891,4.0,8.237291,12.099636
Italy,Centro (I),females,20,64,2018,10.315745,11.557592,4.0,10.451262,11.683798
Italy,Mezzogiorno,females,20,64,2018,20.669457,11.557592,4.0,20.150036,11.683798
Italy,Nord,females,20,64,2018,7.559084,11.557592,4.0,8.102027,11.683798
Italy,Nord-est,females,20,64,2018,7.085467,11.557592,4.0,8.160548,11.683798
Italy,Nord-ovest,females,20,64,2018,7.911491,11.557592,4.0,8.058606,11.683798
Italy,Centro (I),females,20,64,2019,9.527534,10.920924,4.0,9.974547,11.218481
Italy,Mezzogiorno,females,20,64,2019,19.575203,10.920924,4.0,20.127892,11.218481
Italy,Nord,females,20,64,2019,7.282598,10.920924,4.0,7.41011,11.218481
Italy,Nord-est,females,20,64,2019,6.65935,10.920924,4.0,6.414216,11.218481
Italy,Nord-ovest,females,20,64,2019,7.746425,10.920924,4.0,8.151612,11.218481
Italy,Centro (I),females,20,64,2020,9.144364,10.315684,4.0,9.603842,10.538625
Italy,Mezzogiorno,females,20,64,2020,18.27667,10.315684,4.0,17.775788,10.538625
Italy,Nord,females,20,64,2020,7.006641,10.315684,4.0,7.440597,10.538625
Italy,Nord-est,females,20,64,2020,7.001438,10.315684,4.0,7.553512,10.538625
Italy,Nord-ovest,females,20,64,2020,7.010514,10.315684,4.0,7.356023,10.538625
Italy,Centro (I),females,20,64,2021,9.722384,10.54235,4.0,9.229492,9.672258
Italy,Mezzogiorno,females,20,64,2021,18.523225,10.54235,4.0,16.797041,9.672258
Italy,Nord,females,20,64,2021,7.031565,10.54235,4.0,6.432125,9.672258
Italy,Nord-est,females,20,64,2021,6.532095,10.54235,4.0,6.159814,9.672258
Italy,Nord-ovest,females,20,64,2021,7.400575,10.54235,4.0,6.633153,9.672258
Italy,Centro (I),females,20,64,2022,8.095808,9.212374,4.0,8.081192,8.872579
Italy,Mezzogiorno,females,20,64,2022,16.706091,9.212374,4.0,16.106652,8.872579
Italy,Nord,females,20,64,2022,6.099023,9.212374,4.0,5.717488,8.872579
Italy,Nord-est,females,20,64,2022,5.446451,9.212374,4.0,5.459863,8.872579
Italy,Nord-ovest,females,20,64,2022,6.586741,9.212374,4.0,5.908538,8.872579
Italy,Centro (I),males,20,64,2004,4.735738,6.07894,4.0,4.886022,6.313357
Italy,Mezzogiorno,males,20,64,2004,11.433957,6.07894,4.0,11.527965,6.313357
Italy,Nord,males,20,64,2004,2.853454,6.07894,4.0,3.226398,6.313357
Italy,Nord-est,males,20,64,2004,2.355684,6.07894,4.0,2.850431,6.313357
Italy,Nord-ovest,males,20,64,2004,3.21394,6.07894,4.0,3.499451,6.313357
Italy,Centro (I),males,20,64,2005,4.750492,5.885608,4.0,4.615077,6.041289
Italy,Mezzogiorno,males,20,64,2005,10.889228,5.885608,4.0,10.946758,6.041289
Italy,Nord,males,20,64,2005,2.867149,5.885608,4.0,3.230001,6.041289
Italy,Nord-est,males,20,64,2005,2.662498,5.885608,4.0,3.078263,6.041289
Italy,Nord-ovest,males,20,64,2005,3.016188,5.885608,4.0,3.340762,6.041289
Italy,Centro (I),males,20,64,2006,4.38016,5.227301,4.0,4.601096,5.426708
Italy,Mezzogiorno,males,20,64,2006,9.521753,5.227301,4.0,9.758627,5.426708
Italy,Nord,males,20,64,2006,2.634677,5.227301,4.0,2.807846,5.426708
Italy,Nord-est,males,20,64,2006,2.300133,5.227301,4.0,2.603113,5.426708
Italy,Nord-ovest,males,20,64,2006,2.879848,5.227301,4.0,2.957315,5.426708
Italy,Centro (I),males,20,64,2007,3.863248,4.690551,4.0,4.37125,5.003678
Italy,Mezzogiorno,males,20,64,2007,8.560241,4.690551,4.0,9.000298,5.003678
Italy,Nord,males,20,64,2007,2.418836,4.690551,4.0,2.571215,5.003678
Italy,Nord-est,males,20,64,2007,1.953308,4.690551,4.0,2.191482,5.003678
Italy,Nord-ovest,males,20,64,2007,2.761759,4.690551,4.0,2.852234,5.003678
Italy,Centro (I),males,20,64,2008,4.475347,5.287201,4.0,4.722109,5.738229
Italy,Mezzogiorno,males,20,64,2008,9.655353,5.287201,4.0,10.348543,5.738229
Italy,Nord,males,20,64,2008,2.703674,5.287201,4.0,3.096741,5.738229
Italy,Nord-est,males,20,64,2008,2.175048,5.287201,4.0,2.484811,5.738229
Italy,Nord-ovest,males,20,64,2008,3.092855,5.287201,4.0,3.546494,5.738229
Italy,Centro (I),males,20,64,2009,5.556127,6.624346,4.0,6.0837,7.250952
Italy,Mezzogiorno,males,20,64,2009,10.752742,6.624346,4.0,11.667686,7.250952
Italy,Nord,males,20,64,2009,4.369672,6.624346,4.0,4.874754,7.250952
Italy,Nord-est,males,20,64,2009,3.683499,6.624346,4.0,3.872946,7.250952
Italy,Nord-ovest,males,20,64,2009,4.868654,6.624346,4.0,5.596238,7.250952
Italy,Centro (I),males,20,64,2010,6.44341,7.411712,4.0,6.641024,7.580593
Italy,Mezzogiorno,males,20,64,2010,11.883423,7.411712,4.0,12.481399,7.580593
Italy,Nord,males,20,64,2010,4.911375,7.411712,4.0,4.798988,7.580593
Italy,Nord-est,males,20,64,2010,4.216014,7.411712,4.0,4.762178,7.580593
Italy,Nord-ovest,males,20,64,2010,5.421996,7.411712,4.0,4.825776,7.580593
Italy,Centro (I),males,20,64,2011,6.607893,7.478712,4.0,8.178711,8.563172
Italy,Mezzogiorno,males,20,64,2011,12.065946,7.478712,4.0,13.202415,8.563172
Italy,Nord,males,20,64,2011,4.844838,7.478712,4.0,5.706944,8.563172
Italy,Nord-est,males,20,64,2011,3.974792,7.478712,4.0,5.017753,8.563172
Italy,Nord-ovest,males,20,64,2011,5.482279,7.478712,4.0,6.210234,8.563172
Italy,Centro (I),males,20,64,2012,8.221655,9.762527,4.0,9.759254,10.627779
Italy,Mezzogiorno,males,20,64,2012,15.818439,9.762527,4.0,16.81386,10.627779
Italy,Nord,males,20,64,2012,6.394907,9.762527,4.0,6.890079,10.627779
Italy,Nord-est,males,20,64,2012,5.663976,9.762527,4.0,6.046369,10.627779
Italy,Nord-ovest,males,20,64,2012,6.934128,9.762527,4.0,7.515413,10.627779
Italy,Centro (I),males,20,64,2013,9.689873,11.522459,4.0,10.345111,11.81152
Italy,Mezzogiorno,males,20,64,2013,18.771448,11.522459,4.0,18.97331,11.81152
Italy,Nord,males,20,64,2013,7.55015,11.522459,4.0,7.766296,11.81152
Italy,Nord-est,males,20,64,2013,6.483981,11.522459,4.0,6.631932,11.81152
Italy,Nord-ovest,males,20,64,2013,8.330477,11.522459,4.0,8.603695,11.81152
Italy,Centro (I),males,20,64,2014,10.483556,11.852633,4.0,11.17461,12.108907
Italy,Mezzogiorno,males,20,64,2014,19.07189,11.852633,4.0,19.357291,12.108907
Italy,Nord,males,20,64,2014,7.75332,11.852633,4.0,7.792871,12.108907
Italy,Nord-est,males,20,64,2014,6.46048,11.852633,4.0,6.372948,12.108907
Italy,Nord-ovest,males,20,64,2014,8.698858,11.852633,4.0,8.829467,12.108907
Italy,Centro (I),males,20,64,2015,10.178346,11.272289,4.0,10.208817,11.154451
Italy,Mezzogiorno,males,20,64,2015,18.157549,11.272289,4.0,17.660398,11.154451
Italy,Nord,males,20,64,2015,7.25257,11.272289,4.0,7.29602,11.154451
Italy,Nord-est,males,20,64,2015,6.139445,11.272289,4.0,6.217188,11.154451
Italy,Nord-ovest,males,20,64,2015,8.06072,11.272289,4.0,8.074265,11.154451
Italy,Centro (I),males,20,64,2016,9.776622,10.79614,4.0,9.817475,11.101143
Italy,Mezzogiorno,males,20,64,2016,17.980009,10.79614,4.0,18.412093,11.101143
Italy,Nord,males,20,64,2016,6.503043,10.79614,4.0,6.852212,11.101143
Italy,Nord-est,males,20,64,2016,5.649395,10.79614,4.0,5.756669,11.101143
Italy,Nord-ovest,males,20,64,2016,7.122712,10.79614,4.0,7.646419,11.101143
Italy,Centro (I),males,20,64,2017,9.095422,10.279751,4.0,8.794904,10.211764
Italy,Mezzogiorno,males,20,64,2017,17.900336,10.279751,4.0,17.937244,10.211764
Italy,Nord,males,20,64,2017,5.746531,10.279751,4.0,5.760583,10.211764
Italy,Nord-est,males,20,64,2017,5.071763,10.279751,4.0,5.246954,10.211764
Italy,Nord-ovest,males,20,64,2017,6.237423,10.279751,4.0,6.133791,10.211764
Italy,Centro (I),males,20,64,2018,8.493068,9.601647,4.0,8.682772,9.746959
Italy,Mezzogiorno,males,20,64,2018,16.678388,9.601647,4.0,16.953263,9.746959
Italy,Nord,males,20,64,2018,5.450014,9.601647,4.0,5.514515,9.746959
Italy,Nord-est,males,20,64,2018,4.864803,9.601647,4.0,5.225376,9.746959
Italy,Nord-ovest,males,20,64,2018,5.876611,9.601647,4.0,5.724709,9.746959
Italy,Centro (I),males,20,64,2019,7.829926,8.959016,4.0,7.27713,8.543473
Italy,Mezzogiorno,males,20,64,2019,16.126026,8.959016,4.0,15.34511,8.543473
Italy,Nord,males,20,64,2019,4.806672,8.959016,4.0,4.679318,8.543473
Italy,Nord-est,males,20,64,2019,4.220145,8.959016,4.0,4.406655,8.543473
Italy,Nord-ovest,males,20,64,2019,5.238469,8.959016,4.0,4.879342,8.543473
Italy,Centro (I),males,20,64,2020,7.446396,8.460973,4.0,8.092073,8.925227
Italy,Mezzogiorno,males,20,64,2020,14.744231,8.460973,4.0,15.225412,8.925227
Italy,Nord,males,20,64,2020,4.893741,8.460973,4.0,5.23737,8.925227
Italy,Nord-est,males,20,64,2020,4.462481,8.460973,4.0,4.871527,8.925227
Italy,Nord-ovest,males,20,64,2020,5.216053,8.460973,4.0,5.509006,8.925227
Italy,Centro (I),males,20,64,2021,7.582815,8.538449,4.0,7.379015,8.359394
Italy,Mezzogiorno,males,20,64,2021,14.817241,8.538449,4.0,14.460781,8.359394
Italy,Nord,males,20,64,2021,4.914464,8.538449,4.0,4.928714,8.359394
Italy,Nord-est,males,20,64,2021,4.016417,8.538449,4.0,4.422966,8.359394
Italy,Nord-ovest,males,20,64,2021,5.575626,8.538449,4.0,5.302927,8.359394
Italy,Centro (I),males,20,64,2022,5.860533,7.028067,4.0,5.951652,6.977309
Italy,Mezzogiorno,males,20,64,2022,12.632208,7.028067,4.0,12.893431,6.977309
Italy,Nord,males,20,64,2022,3.972998,7.028067,4.0,3.655162,6.977309
Italy,Nord-est,males,20,64,2022,3.476532,7.028067,4.0,3.242832,6.977309
Italy,Nord-ovest,males,20,64,2022,4.337345,7.028067,4.0,3.957823,6.977309
Italy,Centro (I),females,25,34,2004,10.56294,13.055677,4.0,10.512292,13.683522
Italy,Mezzogiorno,females,25,34,2004,27.163716,13.055677,4.0,27.791536,13.683522
