Country,Gender_ID,Gender,Time_Period,NationalUNEM_R,Lower_Age,Upper_Age,Province,RegionalUNEM_R
Italy,9,total,2015-Q2,23.923621,15,34,Mezzogiorno,38.18174
Italy,9,total,2015-Q2,23.923621,15,34,Nord-ovest,16.799618
Italy,9,total,2015-Q2,23.923621,15,34,Centro (I),20.793555
Italy,9,total,2015-Q2,23.923621,15,34,Nord-est,13.409456
Italy,9,total,2015-Q2,23.923621,15,34,Nord,15.386741
Italy,9,total,2015-Q4,23.094181,15,34,Mezzogiorno,35.744787
Italy,9,total,2015-Q4,23.094181,15,34,Nord-ovest,17.137494
Italy,9,total,2015-Q4,23.094181,15,34,Centro (I),20.103886
Italy,9,total,2015-Q4,23.094181,15,34,Nord-est,13.534632
Italy,9,total,2015-Q4,23.094181,15,34,Nord,15.659717
Italy,9,total,2015-Q3,20.350296,15,34,Mezzogiorno,32.452171
Italy,9,total,2015-Q3,20.350296,15,34,Nord-ovest,14.167506
Italy,9,total,2015-Q3,20.350296,15,34,Centro (I),17.357701
Italy,9,total,2015-Q3,20.350296,15,34,Nord-est,12.961196
Italy,9,total,2015-Q3,20.350296,15,34,Nord,13.665734
Italy,9,total,2016-Q2,21.44496,15,34,Mezzogiorno,34.304746
Italy,9,total,2016-Q2,21.44496,15,34,Nord-ovest,14.768059
Italy,9,total,2016-Q2,21.44496,15,34,Centro (I),19.175193
Italy,9,total,2016-Q2,21.44496,15,34,Nord-est,11.818104
Italy,9,total,2016-Q2,21.44496,15,34,Nord,13.52428
Italy,9,total,2016-Q1,23.461373,15,34,Mezzogiorno,36.972164
Italy,9,total,2016-Q1,23.461373,15,34,Nord-ovest,16.791596
Italy,9,total,2016-Q1,23.461373,15,34,Centro (I),20.611733
Italy,9,total,2016-Q1,23.461373,15,34,Nord-est,13.28186
Italy,9,total,2016-Q1,23.461373,15,34,Nord,15.338677
Italy,9,total,2016-Q4,23.768847,15,34,Mezzogiorno,37.878591
Italy,9,total,2016-Q4,23.768847,15,34,Nord-ovest,16.874036
Italy,9,total,2016-Q4,23.768847,15,34,Centro (I),21.316933
Italy,9,total,2016-Q4,23.768847,15,34,Nord-est,12.659396
Italy,9,total,2016-Q4,23.768847,15,34,Nord,15.122488
Italy,9,total,2016-Q3,21.425651,15,34,Mezzogiorno,34.377783
Italy,9,total,2016-Q3,21.425651,15,34,Nord-ovest,14.251829
Italy,9,total,2016-Q3,21.425651,15,34,Centro (I),19.332499
Italy,9,total,2016-Q3,21.425651,15,34,Nord-est,12.208907
Italy,9,total,2016-Q3,21.425651,15,34,Nord,13.383625
Italy,9,total,2017-Q1,22.675395,15,34,Mezzogiorno,37.230608
Italy,9,total,2017-Q1,22.675395,15,34,Nord-ovest,15.088052
Italy,9,total,2017-Q1,22.675395,15,34,Centro (I),19.217997
Italy,9,total,2017-Q1,22.675395,15,34,Nord-est,12.894644
Italy,9,total,2017-Q1,22.675395,15,34,Nord,14.175238
Italy,9,total,2017-Q2,20.809884,15,34,Mezzogiorno,34.966601
Italy,9,total,2017-Q2,20.809884,15,34,Nord-ovest,13.362169
Italy,9,total,2017-Q2,20.809884,15,34,Centro (I),17.700555
Italy,9,total,2017-Q2,20.809884,15,34,Nord-est,10.775055
Italy,9,total,2017-Q2,20.809884,15,34,Nord,12.270082
Italy,9,total,2017-Q4,21.389482,15,34,Mezzogiorno,34.831179
Italy,9,total,2017-Q4,21.389482,15,34,Nord-ovest,13.369339
Italy,9,total,2017-Q4,21.389482,15,34,Centro (I),19.956919
Italy,9,total,2017-Q4,21.389482,15,34,Nord-est,12.567075
Italy,9,total,2017-Q4,21.389482,15,34,Nord,13.030814
Italy,9,total,2017-Q3,19.920967,15,34,Mezzogiorno,32.878952
Italy,9,total,2017-Q3,19.920967,15,34,Nord-ovest,12.832486
Italy,9,total,2017-Q3,19.920967,15,34,Centro (I),18.024353
Italy,9,total,2017-Q3,19.920967,15,34,Nord-est,10.696438
Italy,9,total,2017-Q3,19.920967,15,34,Nord,11.926276
Italy,9,total,2018-Q2,19.382583,15,34,Mezzogiorno,32.379765
Italy,9,total,2018-Q2,19.382583,15,34,Nord-ovest,12.786149
Italy,9,total,2018-Q2,19.382583,15,34,Centro (I),17.164306
Italy,9,total,2018-Q2,19.382583,15,34,Nord-est,10.008843
Italy,9,total,2018-Q2,19.382583,15,34,Nord,11.623444
Italy,9,total,2018-Q1,21.029853,15,34,Mezzogiorno,34.854727
Italy,9,total,2018-Q1,21.029853,15,34,Nord-ovest,13.20006
Italy,9,total,2018-Q1,21.029853,15,34,Centro (I),18.799497
Italy,9,total,2018-Q1,21.029853,15,34,Nord-est,12.04413
Italy,9,total,2018-Q1,21.029853,15,34,Nord,12.714464
Italy,9,total,2018-Q4,20.535959,15,34,Mezzogiorno,34.006325
Italy,9,total,2018-Q4,20.535959,15,34,Nord-ovest,13.432993
Italy,9,total,2018-Q4,20.535959,15,34,Centro (I),18.419257
Italy,9,total,2018-Q4,20.535959,15,34,Nord-est,11.679027
Italy,9,total,2018-Q4,20.535959,15,34,Nord,12.692977
Italy,9,total,2018-Q3,17.887692,15,34,Mezzogiorno,30.285173
Italy,9,total,2018-Q3,17.887692,15,34,Nord-ovest,12.437711
Italy,9,total,2018-Q3,17.887692,15,34,Centro (I),15.257397
Italy,9,total,2018-Q3,17.887692,15,34,Nord-est,8.833078
Italy,9,total,2018-Q3,17.887692,15,34,Nord,10.915749
Italy,9,total,2019-Q1,20.268774,15,34,Mezzogiorno,34.576258
Italy,9,total,2019-Q1,20.268774,15,34,Nord-ovest,12.418317
Italy,9,total,2019-Q1,20.268774,15,34,Centro (I),18.816988
Italy,9,total,2019-Q1,20.268774,15,34,Nord-est,10.76831
Italy,9,total,2019-Q1,20.268774,15,34,Nord,11.720843
Italy,9,total,2019-Q2,18.087614,15,34,Mezzogiorno,30.915569
Italy,9,total,2019-Q2,18.087614,15,34,Nord-ovest,10.318482
Italy,9,total,2019-Q2,18.087614,15,34,Centro (I),16.87853
Italy,9,total,2019-Q2,18.087614,15,34,Nord-est,10.248825
Italy,9,total,2019-Q2,18.087614,15,34,Nord,10.288986
Italy,9,total,2019-Q4,18.072348,15,34,Mezzogiorno,30.752999
Italy,9,total,2019-Q4,18.072348,15,34,Nord-ovest,11.568105
Italy,9,total,2019-Q4,18.072348,15,34,Centro (I),15.150912
Italy,9,total,2019-Q4,18.072348,15,34,Nord-est,10.774039
Italy,9,total,2019-Q4,18.072348,15,34,Nord,11.226956
Italy,9,total,2019-Q3,16.456824,15,34,Mezzogiorno,28.311742
Italy,9,total,2019-Q3,16.456824,15,34,Nord-ovest,10.522064
Italy,9,total,2019-Q3,16.456824,15,34,Centro (I),13.478996
Italy,9,total,2019-Q3,16.456824,15,34,Nord-est,9.291085
Italy,9,total,2019-Q3,16.456824,15,34,Nord,10.00028
Italy,9,total,2020-Q2,15.385034,15,34,Mezzogiorno,26.674287
Italy,9,total,2020-Q2,15.385034,15,34,Nord-ovest,9.782395
Italy,9,total,2020-Q2,15.385034,15,34,Centro (I),13.292583
Italy,9,total,2020-Q2,15.385034,15,34,Nord-est,9.631148
Italy,9,total,2020-Q2,15.385034,15,34,Nord,9.718048
Italy,9,total,2020-Q1,17.90313,15,34,Mezzogiorno,31.645273
Italy,9,total,2020-Q1,17.90313,15,34,Nord-ovest,11.134862
Italy,9,total,2020-Q1,17.90313,15,34,Centro (I),15.137494
Italy,9,total,2020-Q1,17.90313,15,34,Nord-est,9.86657
Italy,9,total,2020-Q1,17.90313,15,34,Nord,10.591707
Italy,9,total,2020-Q3,19.556509,15,34,Mezzogiorno,30.285868
Italy,9,total,2020-Q3,19.556509,15,34,Nord-ovest,12.875346
Italy,9,total,2020-Q3,19.556509,15,34,Centro (I),19.159172
Italy,9,total,2020-Q3,19.556509,15,34,Nord-est,13.121325
Italy,9,total,2020-Q3,19.556509,15,34,Nord,12.980841
Italy,9,total,2020-Q4,18.718661,15,34,Mezzogiorno,29.237284
Italy,9,total,2020-Q4,18.718661,15,34,Nord-ovest,12.292414
Italy,9,total,2020-Q4,18.718661,15,34,Centro (I),17.87423
Italy,9,total,2020-Q4,18.718661,15,34,Nord-est,13.161423
Italy,9,total,2020-Q4,18.718661,15,34,Nord,12.668295
Italy,9,total,2021-Q1,20.684963,15,34,Mezzogiorno,33.121345
Italy,9,total,2021-Q1,20.684963,15,34,Nord-ovest,15.110265
Italy,9,total,2021-Q1,20.684963,15,34,Centro (I),19.403646
Italy,9,total,2021-Q1,20.684963,15,34,Nord-est,11.246648
Italy,9,total,2021-Q1,20.684963,15,34,Nord,13.462975
Italy,9,total,2021-Q2,18.061047,15,34,Mezzogiorno,30.29782
Italy,9,total,2021-Q2,18.061047,15,34,Nord-ovest,12.59555
Italy,9,total,2021-Q2,18.061047,15,34,Centro (I),15.921333
Italy,9,total,2021-Q2,18.061047,15,34,Nord-est,8.871953
Italy,9,total,2021-Q2,18.061047,15,34,Nord,11.03323
Italy,9,total,2021-Q3,16.147331,15,34,Mezzogiorno,26.774424
Italy,9,total,2021-Q3,16.147331,15,34,Nord-ovest,10.388264
Italy,9,total,2021-Q3,16.147331,15,34,Centro (I),15.388358
Italy,9,total,2021-Q3,16.147331,15,34,Nord-est,8.767358
Italy,9,total,2021-Q3,16.147331,15,34,Nord,9.699869
Italy,9,total,2021-Q4,16.678212,15,34,Mezzogiorno,27.435173
Italy,9,total,2021-Q4,16.678212,15,34,Nord-ovest,10.707144
Italy,9,total,2021-Q4,16.678212,15,34,Centro (I),15.504267
Italy,9,total,2021-Q4,16.678212,15,34,Nord-est,10.588805
Italy,9,total,2021-Q4,16.678212,15,34,Nord,10.656572
Italy,9,total,2022-Q1,15.820024,15,34,Mezzogiorno,27.943926
Italy,9,total,2022-Q1,15.820024,15,34,Nord-ovest,10.344444
Italy,9,total,2022-Q1,15.820024,15,34,Centro (I),13.331775
Italy,9,total,2022-Q1,15.820024,15,34,Nord-est,8.567945
Italy,9,total,2022-Q1,15.820024,15,34,Nord,9.58389
Italy,9,total,2022-Q2,13.858382,15,34,Mezzogiorno,23.60319
Italy,9,total,2022-Q2,13.858382,15,34,Nord-ovest,9.78672
Italy,9,total,2022-Q2,13.858382,15,34,Centro (I),11.940333
Italy,9,total,2022-Q2,13.858382,15,34,Nord-est,7.421253
Italy,9,total,2022-Q2,13.858382,15,34,Nord,8.792485
Italy,9,total,2022-Q3,13.785108,15,34,Mezzogiorno,23.689154
Italy,9,total,2022-Q3,13.785108,15,34,Nord-ovest,9.610245
Italy,9,total,2022-Q3,13.785108,15,34,Centro (I),11.842733
Italy,9,total,2022-Q3,13.785108,15,34,Nord-est,7.845514
Italy,9,total,2022-Q3,13.785108,15,34,Nord,8.845556
Italy,9,total,2022-Q4,14.300313,15,34,Mezzogiorno,24.962497
Italy,9,total,2022-Q4,14.300313,15,34,Nord-ovest,9.26026
Italy,9,total,2022-Q4,14.300313,15,34,Centro (I),13.637881
Italy,9,total,2022-Q4,14.300313,15,34,Nord-est,6.973177
Italy,9,total,2022-Q4,14.300313,15,34,Nord,8.284829
Italy,2,females,2011-Q1,3.829992,50,74,Nord-ovest,4.409229
Italy,2,females,2011-Q1,3.829992,50,74,Mezzogiorno,4.387714
Italy,2,females,2011-Q1,3.829992,50,74,Nord,3.693738
Italy,2,females,2011-Q1,3.829992,50,74,Nord-est,2.71961
Italy,2,females,2011-Q1,3.829992,50,74,Centro (I),3.501974
Italy,2,females,2011-Q2,3.657918,50,74,Nord-ovest,3.150556
Italy,2,females,2011-Q2,3.657918,50,74,Mezzogiorno,4.502899
Italy,2,females,2011-Q2,3.657918,50,74,Nord,3.181489
Italy,2,females,2011-Q2,3.657918,50,74,Nord-est,3.224331
Italy,2,females,2011-Q2,3.657918,50,74,Centro (I),3.762513
Italy,2,females,2011-Q4,4.192311,50,74,Nord-ovest,4.89116
Italy,2,females,2011-Q4,4.192311,50,74,Mezzogiorno,4.387069
Italy,2,females,2011-Q4,4.192311,50,74,Nord,4.164327
Italy,2,females,2011-Q4,4.192311,50,74,Nord-est,3.182691
Italy,2,females,2011-Q4,4.192311,50,74,Centro (I),4.028476
Italy,2,females,2011-Q3,3.540388,50,74,Nord-ovest,3.75763
Italy,2,females,2011-Q3,3.540388,50,74,Mezzogiorno,4.314818
Italy,2,females,2011-Q3,3.540388,50,74,Nord,3.425018
Italy,2,females,2011-Q3,3.540388,50,74,Nord-est,2.983938
Italy,2,females,2011-Q3,3.540388,50,74,Centro (I),2.916464
Italy,2,females,2012-Q2,5.700665,50,74,Nord-ovest,5.272647
Italy,2,females,2012-Q2,5.700665,50,74,Mezzogiorno,6.983946
Italy,2,females,2012-Q2,5.700665,50,74,Nord,5.275935
Italy,2,females,2012-Q2,5.700665,50,74,Nord-est,5.280486
Italy,2,females,2012-Q2,5.700665,50,74,Centro (I),5.19416
Italy,2,females,2012-Q1,4.853462,50,74,Nord-ovest,5.320238
Italy,2,females,2012-Q1,4.853462,50,74,Mezzogiorno,6.486092
Italy,2,females,2012-Q1,4.853462,50,74,Nord,4.80651
Italy,2,females,2012-Q1,4.853462,50,74,Nord-est,4.12144
Italy,2,females,2012-Q1,4.853462,50,74,Centro (I),3.110299
Italy,2,females,2012-Q4,5.538237,50,74,Nord-ovest,4.843903
Italy,2,females,2012-Q4,5.538237,50,74,Mezzogiorno,7.72962
Italy,2,females,2012-Q4,5.538237,50,74,Nord,4.360792
Italy,2,females,2012-Q4,5.538237,50,74,Nord-est,3.734481
Italy,2,females,2012-Q4,5.538237,50,74,Centro (I),5.698417
Italy,2,females,2012-Q3,5.102477,50,74,Nord-ovest,4.167497
Italy,2,females,2012-Q3,5.102477,50,74,Mezzogiorno,6.974476
Italy,2,females,2012-Q3,5.102477,50,74,Nord,4.019314
Italy,2,females,2012-Q3,5.102477,50,74,Nord-est,3.825539
Italy,2,females,2012-Q3,5.102477,50,74,Centro (I),5.420126
Italy,2,females,2013-Q1,6.270905,50,74,Nord-ovest,5.770547
Italy,2,females,2013-Q1,6.270905,50,74,Mezzogiorno,7.581701
Italy,2,females,2013-Q1,6.270905,50,74,Nord,5.747215
Italy,2,females,2013-Q1,6.270905,50,74,Nord-est,5.715476
Italy,2,females,2013-Q1,6.270905,50,74,Centro (I),5.996344
Italy,2,females,2013-Q2,5.762223,50,74,Nord-ovest,5.331084
Italy,2,females,2013-Q2,5.762223,50,74,Mezzogiorno,7.96846
Italy,2,females,2013-Q2,5.762223,50,74,Nord,5.051085
Italy,2,females,2013-Q2,5.762223,50,74,Nord-est,4.660878
Italy,2,females,2013-Q2,5.762223,50,74,Centro (I),5.064181
Italy,2,females,2013-Q4,5.059921,50,74,Nord-ovest,4.869019
Italy,2,females,2013-Q4,5.059921,50,74,Mezzogiorno,6.036052
Italy,2,females,2013-Q4,5.059921,50,74,Nord,4.8761
Italy,2,females,2013-Q4,5.059921,50,74,Nord-est,4.885714
Italy,2,females,2013-Q4,5.059921,50,74,Centro (I),4.431323
Italy,2,females,2013-Q3,5.143606,50,74,Nord-ovest,3.91455
Italy,2,females,2013-Q3,5.143606,50,74,Mezzogiorno,7.589887
Italy,2,females,2013-Q3,5.143606,50,74,Nord,4.002055
Italy,2,females,2013-Q3,5.143606,50,74,Nord-est,4.120129
Italy,2,females,2013-Q3,5.143606,50,74,Centro (I),5.1136
Italy,2,females,2014-Q2,5.998461,50,74,Nord-ovest,4.788294
Italy,2,females,2014-Q2,5.998461,50,74,Mezzogiorno,9.224578
Italy,2,females,2014-Q2,5.998461,50,74,Nord,4.945476
Italy,2,females,2014-Q2,5.998461,50,74,Nord-est,5.154502
Italy,2,females,2014-Q2,5.998461,50,74,Centro (I),5.037732
Italy,2,females,2014-Q1,6.420582,50,74,Nord-ovest,5.419282
Italy,2,females,2014-Q1,6.420582,50,74,Mezzogiorno,9.084846
Italy,2,females,2014-Q1,6.420582,50,74,Nord,5.255863
Italy,2,females,2014-Q1,6.420582,50,74,Nord-est,5.032275
Italy,2,females,2014-Q1,6.420582,50,74,Centro (I),6.185891
Italy,2,females,2014-Q4,6.280388,50,74,Nord-ovest,5.80902
Italy,2,females,2014-Q4,6.280388,50,74,Mezzogiorno,9.190874
Italy,2,females,2014-Q4,6.280388,50,74,Nord,5.406685
Italy,2,females,2014-Q4,6.280388,50,74,Nord-est,4.840432
Italy,2,females,2014-Q4,6.280388,50,74,Centro (I),5.066086
Italy,2,females,2014-Q3,5.143136,50,74,Nord-ovest,4.603154
Italy,2,females,2014-Q3,5.143136,50,74,Mezzogiorno,7.139002
Italy,2,females,2014-Q3,5.143136,50,74,Nord,4.467559
Italy,2,females,2014-Q3,5.143136,50,74,Nord-est,4.281752
Italy,2,females,2014-Q3,5.143136,50,74,Centro (I),4.607867
Italy,2,females,2015-Q1,6.294119,50,74,Nord-ovest,5.299045
Italy,2,females,2015-Q1,6.294119,50,74,Mezzogiorno,8.667982
Italy,2,females,2015-Q1,6.294119,50,74,Nord,4.99084
Italy,2,females,2015-Q1,6.294119,50,74,Nord-est,4.572096
Italy,2,females,2015-Q1,6.294119,50,74,Centro (I),6.687297
Italy,2,females,2015-Q2,5.793034,50,74,Nord-ovest,5.116893
Italy,2,females,2015-Q2,5.793034,50,74,Mezzogiorno,8.143989
Italy,2,females,2015-Q2,5.793034,50,74,Nord,4.804566
Italy,2,females,2015-Q2,5.793034,50,74,Nord-est,4.38512
Italy,2,females,2015-Q2,5.793034,50,74,Centro (I),5.459434
Italy,2,females,2015-Q4,5.302194,50,74,Nord-ovest,4.961812
Italy,2,females,2015-Q4,5.302194,50,74,Mezzogiorno,7.204334
Italy,2,females,2015-Q4,5.302194,50,74,Nord,4.762035
Italy,2,females,2015-Q4,5.302194,50,74,Nord-est,4.484712
Italy,2,females,2015-Q4,5.302194,50,74,Centro (I),4.542207
Italy,2,females,2015-Q3,4.890283,50,74,Nord-ovest,3.80491
Italy,2,females,2015-Q3,4.890283,50,74,Mezzogiorno,7.82087
Italy,2,females,2015-Q3,4.890283,50,74,Nord,3.691144
Italy,2,females,2015-Q3,4.890283,50,74,Nord-est,3.543071
Italy,2,females,2015-Q3,4.890283,50,74,Centro (I),4.380169
Italy,2,females,2016-Q2,6.220363,50,74,Nord-ovest,4.9887
Italy,2,females,2016-Q2,6.220363,50,74,Mezzogiorno,8.361265
Italy,2,females,2016-Q2,6.220363,50,74,Nord,5.077934
Italy,2,females,2016-Q2,6.220363,50,74,Nord-est,5.19465
Italy,2,females,2016-Q2,6.220363,50,74,Centro (I),6.444423
Italy,2,females,2016-Q1,5.956179,50,74,Nord-ovest,5.112091
Italy,2,females,2016-Q1,5.956179,50,74,Mezzogiorno,8.170266
Italy,2,females,2016-Q1,5.956179,50,74,Nord,4.969955
Italy,2,females,2016-Q1,5.956179,50,74,Nord-est,4.775112
Italy,2,females,2016-Q1,5.956179,50,74,Centro (I),5.834615
Italy,2,females,2016-Q4,5.582992,50,74,Nord-ovest,4.821863
Italy,2,females,2016-Q4,5.582992,50,74,Mezzogiorno,8.09361
Italy,2,females,2016-Q4,5.582992,50,74,Nord,4.338716
Italy,2,females,2016-Q4,5.582992,50,74,Nord-est,3.670662
Italy,2,females,2016-Q4,5.582992,50,74,Centro (I),5.684248
Italy,2,females,2016-Q3,5.381435,50,74,Nord-ovest,4.558361
Italy,2,females,2016-Q3,5.381435,50,74,Mezzogiorno,7.854116
Italy,2,females,2016-Q3,5.381435,50,74,Nord,4.380709
Italy,2,females,2016-Q3,5.381435,50,74,Nord-est,4.149569
Italy,2,females,2016-Q3,5.381435,50,74,Centro (I),4.971853
Italy,2,females,2017-Q1,6.332105,50,74,Nord-ovest,4.80936
Italy,2,females,2017-Q1,6.332105,50,74,Mezzogiorno,9.311583
Italy,2,females,2017-Q1,6.332105,50,74,Nord,4.747735
Italy,2,females,2017-Q1,6.332105,50,74,Nord-est,4.66534
Italy,2,females,2017-Q1,6.332105,50,74,Centro (I),6.705242
Italy,2,females,2017-Q2,5.887375,50,74,Nord-ovest,4.968748
Italy,2,females,2017-Q2,5.887375,50,74,Mezzogiorno,8.94141
Italy,2,females,2017-Q2,5.887375,50,74,Nord,4.453128
Italy,2,females,2017-Q2,5.887375,50,74,Nord-est,3.765421
Italy,2,females,2017-Q2,5.887375,50,74,Centro (I),5.817239
Italy,2,females,2017-Q4,5.997644,50,74,Nord-ovest,4.894142
Italy,2,females,2017-Q4,5.997644,50,74,Mezzogiorno,8.15453
Italy,2,females,2017-Q4,5.997644,50,74,Nord,4.88255
Italy,2,females,2017-Q4,5.997644,50,74,Nord-est,4.867128
Italy,2,females,2017-Q4,5.997644,50,74,Centro (I),6.209096
Italy,2,females,2017-Q3,6.517231,50,74,Nord-ovest,5.174578
Italy,2,females,2017-Q3,6.517231,50,74,Mezzogiorno,9.588284
Italy,2,females,2017-Q3,6.517231,50,74,Nord,4.771058
Italy,2,females,2017-Q3,6.517231,50,74,Nord-est,4.213611
Italy,2,females,2017-Q3,6.517231,50,74,Centro (I),7.248633
Italy,2,females,2018-Q2,6.283515,50,74,Nord-ovest,5.134235
Italy,2,females,2018-Q2,6.283515,50,74,Mezzogiorno,9.685976
Italy,2,females,2018-Q2,6.283515,50,74,Nord,4.967692
Italy,2,females,2018-Q2,6.283515,50,74,Nord-est,4.749414
Italy,2,females,2018-Q2,6.283515,50,74,Centro (I),5.574697
Italy,2,females,2018-Q1,6.128103,50,74,Nord-ovest,5.582938
Italy,2,females,2018-Q1,6.128103,50,74,Mezzogiorno,8.659421
Italy,2,females,2018-Q1,6.128103,50,74,Nord,5.089797
Italy,2,females,2018-Q1,6.128103,50,74,Nord-est,4.455668
Italy,2,females,2018-Q1,6.128103,50,74,Centro (I),5.740631
Italy,2,females,2018-Q4,6.189145,50,74,Nord-ovest,5.579063
Italy,2,females,2018-Q4,6.189145,50,74,Mezzogiorno,8.30213
Italy,2,females,2018-Q4,6.189145,50,74,Nord,5.195032
Italy,2,females,2018-Q4,6.189145,50,74,Nord-est,4.674573
Italy,2,females,2018-Q4,6.189145,50,74,Centro (I),6.238234
Italy,2,females,2018-Q3,5.299045,50,74,Nord-ovest,3.752348
Italy,2,females,2018-Q3,5.299045,50,74,Mezzogiorno,8.202705
Italy,2,females,2018-Q3,5.299045,50,74,Nord,3.900026
Italy,2,females,2018-Q3,5.299045,50,74,Nord-est,4.100339
Italy,2,females,2018-Q3,5.299045,50,74,Centro (I),5.417822
Italy,2,females,2019-Q1,6.034775,50,74,Nord-ovest,5.860651
Italy,2,females,2019-Q1,6.034775,50,74,Mezzogiorno,8.576965
Italy,2,females,2019-Q1,6.034775,50,74,Nord,5.288875
Italy,2,females,2019-Q1,6.034775,50,74,Nord-est,4.543449
Italy,2,females,2019-Q1,6.034775,50,74,Centro (I),5.0685
Italy,2,females,2019-Q2,5.356958,50,74,Nord-ovest,5.012317
Italy,2,females,2019-Q2,5.356958,50,74,Mezzogiorno,8.000659
Italy,2,females,2019-Q2,5.356958,50,74,Nord,4.475649
Italy,2,females,2019-Q2,5.356958,50,74,Nord-est,3.780977
Italy,2,females,2019-Q2,5.356958,50,74,Centro (I),4.487892
Italy,2,females,2019-Q4,6.259371,50,74,Nord-ovest,5.294627
Italy,2,females,2019-Q4,6.259371,50,74,Mezzogiorno,10.06927
Italy,2,females,2019-Q4,6.259371,50,74,Nord,4.669655
Italy,2,females,2019-Q4,6.259371,50,74,Nord-est,3.828621
Italy,2,females,2019-Q4,6.259371,50,74,Centro (I),5.915014
Italy,2,females,2019-Q3,5.456348,50,74,Nord-ovest,4.804602
Italy,2,females,2019-Q3,5.456348,50,74,Mezzogiorno,8.333218
Italy,2,females,2019-Q3,5.456348,50,74,Nord,4.585401
Italy,2,females,2019-Q3,5.456348,50,74,Nord-est,4.295556
Italy,2,females,2019-Q3,5.456348,50,74,Centro (I),4.347597
Italy,2,females,2020-Q2,4.640186,50,74,Nord-ovest,4.179819
Italy,2,females,2020-Q2,4.640186,50,74,Mezzogiorno,7.497561
Italy,2,females,2020-Q2,4.640186,50,74,Nord,4.027769
Italy,2,females,2020-Q2,4.640186,50,74,Nord-est,3.830839
Italy,2,females,2020-Q2,4.640186,50,74,Centro (I),3.069096
Italy,2,females,2020-Q1,5.623073,50,74,Nord-ovest,4.813045
Italy,2,females,2020-Q1,5.623073,50,74,Mezzogiorno,8.266428
Italy,2,females,2020-Q1,5.623073,50,74,Nord,4.518377
Italy,2,females,2020-Q1,5.623073,50,74,Nord-est,4.13065
Italy,2,females,2020-Q1,5.623073,50,74,Centro (I),5.43025
Italy,2,females,2020-Q3,6.20752,50,74,Nord-ovest,4.901323
Italy,2,females,2020-Q3,6.20752,50,74,Mezzogiorno,9.865232
Italy,2,females,2020-Q3,6.20752,50,74,Nord,4.910232
Italy,2,females,2020-Q3,6.20752,50,74,Nord-est,4.921906
Italy,2,females,2020-Q3,6.20752,50,74,Centro (I),5.37565
Italy,2,females,2020-Q4,5.98592,50,74,Nord-ovest,4.542639
Italy,2,females,2020-Q4,5.98592,50,74,Mezzogiorno,9.559797
Italy,2,females,2020-Q4,5.98592,50,74,Nord,4.765211
Italy,2,females,2020-Q4,5.98592,50,74,Nord-est,5.067459
Italy,2,females,2020-Q4,5.98592,50,74,Centro (I),5.103736
Italy,2,females,2021-Q1,6.490157,50,74,Nord-ovest,5.919677
Italy,2,females,2021-Q1,6.490157,50,74,Mezzogiorno,9.123168
Italy,2,females,2021-Q1,6.490157,50,74,Nord,5.258007
Italy,2,females,2021-Q1,6.490157,50,74,Nord-est,4.318016
Italy,2,females,2021-Q1,6.490157,50,74,Centro (I),6.545716
Italy,2,females,2021-Q2,6.410548,50,74,Nord-ovest,5.300285
Italy,2,females,2021-Q2,6.410548,50,74,Mezzogiorno,8.886226
Italy,2,females,2021-Q2,6.410548,50,74,Nord,5.488164
Italy,2,females,2021-Q2,6.410548,50,74,Nord-est,5.735108
Italy,2,females,2021-Q2,6.410548,50,74,Centro (I),6.008702
Italy,2,females,2021-Q3,6.051264,50,74,Nord-ovest,4.617753
Italy,2,females,2021-Q3,6.051264,50,74,Mezzogiorno,10.015438
Italy,2,females,2021-Q3,6.051264,50,74,Nord,4.585735
Italy,2,females,2021-Q3,6.051264,50,74,Nord-est,4.543654
Italy,2,females,2021-Q3,6.051264,50,74,Centro (I),5.305506
Italy,2,females,2021-Q4,5.878319,50,74,Nord-ovest,4.790428
Italy,2,females,2021-Q4,5.878319,50,74,Mezzogiorno,8.516696
Italy,2,females,2021-Q4,5.878319,50,74,Nord,4.842484
Italy,2,females,2021-Q4,5.878319,50,74,Nord-est,4.913559
Italy,2,females,2021-Q4,5.878319,50,74,Centro (I),5.518132
Italy,2,females,2022-Q1,5.958286,50,74,Nord-ovest,5.668563
Italy,2,females,2022-Q1,5.958286,50,74,Mezzogiorno,8.233327
Italy,2,females,2022-Q1,5.958286,50,74,Nord,5.058541
Italy,2,females,2022-Q1,5.958286,50,74,Nord-est,4.265653
Italy,2,females,2022-Q1,5.958286,50,74,Centro (I),5.734617
Italy,2,females,2022-Q2,5.309488,50,74,Nord-ovest,4.763414
Italy,2,females,2022-Q2,5.309488,50,74,Mezzogiorno,7.466956
Italy,2,females,2022-Q2,5.309488,50,74,Nord,4.206184
Italy,2,females,2022-Q2,5.309488,50,74,Nord-est,3.495658
Italy,2,females,2022-Q2,5.309488,50,74,Centro (I),5.638983
Italy,2,females,2022-Q3,5.433877,50,74,Nord-ovest,3.828675
Italy,2,females,2022-Q3,5.433877,50,74,Mezzogiorno,9.558965
Italy,2,females,2022-Q3,5.433877,50,74,Nord,3.698368
Italy,2,females,2022-Q3,5.433877,50,74,Nord-est,3.524187
Italy,2,females,2022-Q3,5.433877,50,74,Centro (I),5.158315
Italy,2,females,2022-Q4,5.754637,50,74,Nord-ovest,4.260476
